row_index,title,singer,cache_key,cache_hit,cache_valid,cache_status,cache_genre,action
155,'Amusement Park' by Ryan Little | Hip Hop INSTRUMENTAL (Free Music) 😎,BreakingCopyright — Royalty Free Music,'amusement park' by ryan little | hip hop instrumental (free music) 😎||breakingcopyright — royalty free music,True,False,NOT_FOUND,,RECHECK
156,An Thần,Low G,an thần||low g,True,True,MATCH,hip hop|electronic|rock|pop|synthpop|new wave|post-punk|rap việt,SKIP
157,An Thần (ft. Thắng) | Low G | Rap Nhà Làm,Rap Nhà Làm,an thần (ft. thắng) | low g | rap nhà làm||rap nhà làm,True,True,MISSING_ORIGINAL,funk|soul|blues|pop|v-pop,SKIP
158,Andra Day - Rise Up [Official Music Video] [Inspiration Version],Andra Day,andra day - rise up [inspiration version]||andra day,True,True,DIFFERENT,soul|country,SKIP
159,Andree Right Hand - Chơi Như Tụi Mỹ | Official MV,Andree Right Hand,andree right hand - chơi như tụi mỹ||andree right hand,True,True,MATCH,hip hop|rap|rap việt|country|dance,SKIP
160,"Andree Right Hand - Dân Chơi Sao Phải Khóc ft. RHYDER, WOKEUP | Official MV",Andree Right Hand,"andree right hand - dân chơi sao phải khóc ft. rhyder, wokeup||andree right hand",True,True,MISSING_ORIGINAL,hip hop|rap|rap việt,SKIP
161,"Andree Right Hand - Em iu feat. Wxrdie, Bình Gold, 2pillz | Official MV",Andree Right Hand,"andree right hand - em iu feat. wxrdie, bình gold, 2pillz||andree right hand",True,True,MISSING_ORIGINAL,hip hop|rap|rap việt,SKIP
162,Andree Right Hand - NHẠC ANH ft. Wxrdie [Official Music Video],Andree Right Hand,andree right hand - nhạc anh ft. wxrdie||andree right hand,True,True,MISSING_ORIGINAL,rap|rap việt,SKIP
163,Andree Right Hand - QuaBanh [Official MV],Andree Right Hand,andree right hand - quabanh [official mv]||andree right hand,True,True,DIFFERENT,rap việt,SKIP
164,Andree Right Hand x JC Hưng | WHERE U AT [Official MV],Andree Right Hand,andree right hand x jc hưng | where u at [official mv]||andree right hand,True,False,MISSING_ORIGINAL,electronic,RECHECK
165,Andrew Iqcon – It's Been a Long Way to Your Heart (Official Lyric Video),Andrew Iqcon,andrew iqcon – it's been a long way to your heart (official lyric video)||andrew iqcon,True,True,MISSING_ORIGINAL,latin,SKIP
166,"Andy Grammer - Honey, I'm Good. (Official Music Video)",Andy Grammer,"andy grammer - honey, i'm good. (official music video)||andy grammer",True,True,MISSING_ORIGINAL,pop,SKIP
167,Andy Leech - Dawn,HearWeGo,andy leech - dawn||hearwego,True,False,NOT_FOUND,,RECHECK
168,Andy Leech - I Love You,HearWeGo,andy leech - i love you||hearwego,True,False,NOT_FOUND,,RECHECK
169,Andy Leech - The Journey,HearWeGo,andy leech - the journey||hearwego,True,False,NOT_FOUND,,RECHECK
170,Andy Leech - Together With You Under The Stars,HearWeGo,andy leech - together with you under the stars||hearwego,True,False,NOT_FOUND,,RECHECK
171,Andy Leech x 4lienetic - Nightfall,HearWeGo,andy leech x 4lienetic - nightfall||hearwego,True,False,NOT_FOUND,,RECHECK
172,ANH BIẾT RỒI - RHYDER làm nhạc ngay trên sân khấu bùng nổ cảm xúc | Anh Trai Say Hi [Performance],Vie Channel - MUSIC,anh biết rồi - rhyder làm nhạc ngay trên sân khấu bùng nổ cảm xúc | anh trai say hi [performance]||vie channel - music,True,False,NOT_FOUND,,RECHECK
173,ANH BIẾT – XÁM x D.BLUE  [MV],BẠN CÓ TÀI MÀ,anh biết – xám x d.blue||bạn có tài mà,True,True,MISSING_ORIGINAL,hip hop,SKIP
174,Anh Bỏ Thuốc Em Sẽ Yêu (Beat),Lyna Thùy Linh,anh bỏ thuốc em sẽ yêu (beat)||lyna thùy linh,True,True,MATCH,pop|v-pop,SKIP
175,Anh Bờ Vai - VƯƠNG BÌNH | ‘ANH BỜ VAI’ Album,ST.319 Entertainment,anh bờ vai - vương bình | ‘anh bờ vai’ album||st.319 entertainment,True,True,MISSING_ORIGINAL,worldwide,SKIP
176,Anh Chưa Dám Nói,LÃª Hiáº¿u,anh chưa dám nói||lãª hiáº¿u,True,False,NOT_FOUND,,RECHECK
177,ANH CHƯA TỪNG - WHEE! (Official Music Video),Whee!,anh chưa từng - whee! (official music video)||whee!,True,True,MISSING_ORIGINAL,pop|v-pop,SKIP
178,Anh Chẳng Sao Mà | Khang Việt | Audio Version 1,Khang Việt,anh chẳng sao mà | khang việt | audio version 1||khang việt,True,True,MATCH,pop|v-pop|ballad,SKIP
179,ANH CHẲNG THOÁT ĐƯỢC ĐÂU (Lover Hunter) - MỸ MỸ x HỨA KIM TUYỀN | Official Music Video #ACTDD,Mỹ Mỹ Official,anh chẳng thoát được đâu (lover hunter) - mỹ mỹ x hứa kim tuyền||mỹ mỹ,True,True,MISSING_ORIGINAL,v-pop,SKIP
180,Anh Chỉ Là Người Thay Thế,Mr. Siro,anh chỉ là người thay thế||mr. siro,True,True,MATCH,pop|v-pop,SKIP
181,Anh Chỉ Là Người Thay Thế - HUI (Official HD MV),SRC Entertainment,anh chỉ là người thay thế - hui (official hd mv)||src entertainment,True,True,MISSING_ORIGINAL,pop,SKIP
182,Anh Có Buồn Không,Hien Thuc,anh có buồn không||hien thuc,True,True,MISSING_ORIGINAL,worldwide|pop|folk|world|country|trữ tình|ballad|v-pop,SKIP
183,Anh Có Muốn Yêu Lại Từ Đầu?,Thu Vũ,anh có muốn yêu lại từ đầu?||thu vũ,True,True,MATCH,v-pop|jazz|rock|latin|funk|soul|blues|folk|world|country|trữ tình|pop,SKIP
184,Anh Có Vui Khi Mùa Xuân Đến,,anh có vui khi mùa xuân đến||,True,True,MISSING_ORIGINAL,pop|folk|world|country|chanson,SKIP
185,Anh Cứ Đi Đi (Acoustic Cover) - Thái Tuyết Trâm ft Guitar Trịnh Vũ,Thái Tuyết Trâm,anh cứ đi đi (acoustic cover) - thái tuyết trâm ft guitar trịnh vũ||thái tuyết trâm,True,True,MATCH,v-pop,SKIP
186,"ANH EM GỌI LÀ CÓ MẶT NGAY - JustaTee, Đức Phúc, Quân A.P, Captain, Anh Tú | ATSH [Performance]",Vie Channel - MUSIC,"anh em gọi là có mặt ngay - justatee, đức phúc, quân a.p, captain, anh tú | atsh [performance]||vie channel - music",True,False,NOT_FOUND,,RECHECK
187,ANH EM TA LÀ CÁI GÌ NÀO? | Anh Trai Yêu Quái OST - ISAAC x DTAP (FT BAD.BZ) | Official MV,Isaac Official,anh em ta là cái gì nào? | anh trai yêu quái ost - isaac x dtap (ft bad.bz)||isaac,True,False,NOT_FOUND,,RECHECK
188,Anh Ghét Làm Bạn Em - Phan Mạnh Quỳnh (HD Official MV),Zing MP3,anh ghét làm bạn em - phan mạnh quỳnh (hd official mv)||zing mp3,True,True,MISSING_ORIGINAL,pop,SKIP
189,Anh Hãy Quay Về Cùng Em,Phuong Thanh,anh hãy quay về cùng em||phuong thanh,True,True,MISSING_ORIGINAL,pop|v-pop|ballad,SKIP
190,Anh Khác Em (Beat),Tam Hổ,anh khác em (beat)||tam hổ,True,True,MATCH,v-pop|pop,SKIP
191,Anh Không Có Gì Đặc Biệt Ngoài Đặc Sản - Masew x Double2T x Orange | MV Official,Masew,anh không có gì đặc biệt ngoài đặc sản - masew x double2t x orange||masew,True,True,MATCH,v-pop,SKIP
192,Anh Không Giữ,"Tien Cookie,BigDaddy,Bich Phuong","anh không giữ||tien cookie,bigdaddy,bich phuong",True,True,MISSING_ORIGINAL,pop,SKIP
193,Anh Không Làm Được (Beat),Vũ Duy Khánh,anh không làm được (beat)||vũ duy khánh,True,True,MATCH,pop|v-pop,SKIP
194,ANH KHÔNG THỀ GÌ ĐÂU ANH LÀM. #AKTGĐ - PHÚC DU [OFFICIAL MUSIC VIDEO],ARKA Records,anh không thề gì đâu anh làm. #aktgđ - phúc du||arka records,True,False,NOT_FOUND,,RECHECK
195,Anh Không Đòi Quà - Only C ft. Karik (Offical MV),Zing MP3,anh không đòi quà - only c ft. karik (offical mv)||zing mp3,True,False,NOT_FOUND,,RECHECK
196,Anh Không Đòi Quà Version 2   OnlyC ft  Karik   Official MV,Zing MP3,anh không đòi quà version 2 onlyc ft karik official mv||zing mp3,True,True,MISSING_ORIGINAL,pop,SKIP
197,ANH LUÔN GẦN | Always stay here | NGÔ ĐÌNH NAM | OFFICIAL MV,Ngô Đình Nam Official,anh luôn gần | always stay here | ngô đình nam||ngô đình nam,True,True,MISSING_ORIGINAL,latin|pop|folk|world|country|trữ tình,SKIP
198,Anh Luôn Như Vậy,B ray - Topic,anh luôn như vậy||b ray,True,True,MATCH,rap|rap việt,SKIP
199,Anh Là Ai,Phuong Ly Official,anh là ai||phuong ly,True,True,DIFFERENT,pop|folk|world|country|trữ tình|b việt,SKIP
200,Anh Là Ai? - Huỳnh Công Hiếu & DT Tập Rap - Team B Ray | Rap Việt 2023 [MV Lyrics],Vie Channel - MUSIC,anh là ai? - huỳnh công hiếu & dt tập rap - team b ray | rap việt 2023 [mv lyrics]||vie channel - music,True,False,NOT_FOUND,,RECHECK
201,Anh Là Ai - Phương Ly | Official Music Video,Phuong Ly Official,anh là ai - phương ly||phuong ly,True,True,DIFFERENT,pop|folk|world|country|trữ tình|b việt,SKIP
202,Anh Là Ai - Phương Ly x Refre | Official MV,Phuong Ly Official,anh là ai - phương ly x refre||phuong ly,True,True,DIFFERENT,b việt,SKIP
203,Anh Là Ngoại Lệ Của Em,Phuong Ly Official,anh là ngoại lệ của em||phuong ly,True,True,DIFFERENT,pop|b việt,SKIP
204,ANH LÀ NGOẠI LỆ CỦA EM - PHƯƠNG LY | OFFICIAL MV,Phuong Ly Official,anh là ngoại lệ của em - phương ly||phuong ly,True,True,MISSING_ORIGINAL,pop|b việt,SKIP
205,Anh Là Sinh Viên,,anh là sinh viên||,True,True,MISSING_ORIGINAL,hip hop|rap|pop|folk|world|country|v-pop,SKIP
206,Anh Là Tia Nắng Trong Em - Lâm Thúy Vân [asia SOUND] | ASIA 16,Asia Entertainment Official,anh là tia nắng trong em - lâm thúy vân [asia sound] | asia 16||asia entertainment,True,True,MISSING_ORIGINAL,electronic|trance,SKIP
207,Anh Làm Em Đau (Remix),Pham Truong,anh làm em đau (remix)||pham truong,True,True,MISSING_ORIGINAL,pop,SKIP
208,ANH LÀM GÌ SAI - CHÂU KHẢI PHONG | OFFICIAL MUSIC VIDEO,Châu Khải Phong,anh làm gì sai - châu khải phong||châu khải phong,True,True,MATCH,pop|folk|world|country|trữ tình|ballad|v-pop,SKIP
209,Anh Lại Làm Em Khóc Nữa Rồi - Khiem | OFFICIAL MUSIC VIDEO,DACI Entertainment,anh lại làm em khóc nữa rồi - khiem||daci entertainment,True,True,MISSING_ORIGINAL,v-pop,SKIP
210,Anh Muốn Em Sống Sao | Bảo Anh | Official MV,POPS MUSIC,anh muốn em sống sao | bảo anh||pops music,True,True,MISSING_ORIGINAL,worldwide|v-pop,SKIP
211,Anh Muốn Em Sống Sao (Remix),Bao Anh,anh muốn em sống sao (remix)||bao anh,True,True,DIFFERENT,pop,SKIP
212,Anh Muốn Nói | Trịnh Thăng Bình | MV Official,Trịnh Thăng Bình Official,anh muốn nói | trịnh thăng bình||trịnh thăng bình,True,True,MATCH,pop|folk|world|country|v-pop,SKIP
213,Anh muốn nói với em,"SouLH, quanhat5am","anh muốn nói với em||soulh, quanhat5am",True,True,MATCH,pop|v-pop,SKIP
214,"""ANH MỆT RỒI"" - ANH QUÂN IDOL x KHẮC ANH | OFFICIAL MUSIC VIDEO",Anh Quân Idol,"""anh mệt rồi"" - anh quân idol x khắc anh||anh quân idol",True,True,MATCH,pop|v-pop,SKIP
215,Anh Mệt Rồi (Lofi Ver.),Freak D Music,anh mệt rồi (lofi ver.)||freak d music,True,True,MATCH,pop|v-pop,SKIP
216,Anh Mới Chính Là Người Em Yêu (Remix House),Orinn - Topic,anh mới chính là người em yêu (remix house)||orinn,True,True,MISSING_ORIGINAL,dangdut,SKIP
217,Anh Nho Em,Tuấn Hưng,anh nho em||tuấn hưng,True,True,MATCH,pop|jazz|rock|latin|funk|soul|blues|folk|world|country|trữ tình|v-pop|ballad,SKIP
218,anh nhà ở đâu thế,AMEE,anh nhà ở đâu thế||amee,True,True,MATCH,pop|bubblegum|v-pop,SKIP
219,anh nhà ở đâu thế,AMEE,anh nhà ở đâu thế||amee,True,True,MATCH,pop|bubblegum|v-pop,SKIP
220,Anh Nhớ Em Nhiều Lắm Em À (Short),King Band,anh nhớ em nhiều lắm em à (short)||king band,True,True,DIFFERENT,pop,SKIP
221,Anh Nhớ Em - Tuấn Hưng [OFFICIAL MV HD],Tuấn Hưng,anh nhớ em - tuấn hưng [official mv hd]||tuấn hưng,True,True,DIFFERENT,pop,SKIP
222,Anh Nhớ Ra (feat. TRANG),Vũ Official,anh nhớ ra (feat. trang)||vũ,True,True,MATCH,pop|folk|world|country|ballad|trữ tình|v-pop,SKIP
223,ANH NHỚ RA - Vũ. (Feat. Trang) / Official Audio,Vũ Official,anh nhớ ra - vũ. (feat. trang) / official audio||vũ,True,True,MISSING_ORIGINAL,pop|v-pop,SKIP
224,Anh Nên Yêu Cô Ấy - N Ly | Official Music Video,Lặng,anh nên yêu cô ấy - n ly||lặng,True,True,MISSING_ORIGINAL,pop|v-pop,SKIP
225,Anh Nên Yêu Cô Ấy - N Ly (Trung Ngon Remix),Trung Ngon Official,anh nên yêu cô ấy - n ly (trung ngon remix)||trung ngon,True,True,MATCH,house|dance việt,SKIP
226,Anh Nói Em Nghe Đi - Hoàng Yến Chibi | Official Music Video,Hoàng Yến Chibi Official,anh nói em nghe đi - hoàng yến chibi||hoàng yến chibi,True,True,MISSING_ORIGINAL,pop|v-pop,SKIP
227,Anh Nợ Em Một Hạnh Phúc - Lâm Chấn Khang ft. Kim Jun See [MV Official],NhacPro Tube,anh nợ em một hạnh phúc - lâm chấn khang ft. kim jun see||nhacpro tube,True,False,NOT_FOUND,,RECHECK
228,ANH RỒNG | THAN THÂN | OFFICIAL MUSIC VIDEO,G5R SQUAD Official,anh rồng | than thân||g5r squad,True,True,MISSING_ORIGINAL,electronic|trance|rap việt,SKIP
229,ANH RỒNG || VÁCH NGỌC NGÀ || OFFICIAL MUSIC VIDEO,Anh Rồng Official,anh rồng || vách ngọc ngà||anh rồng,True,True,MISSING_ORIGINAL,folk|world|country|v-pop,SKIP
230,Anh Sẽ Về Sớm Thôi | Isaac | Official MV,Isaac Official,anh sẽ về sớm thôi | isaac||isaac,True,True,MATCH,jazz|funk|soul|jazz-funk|v-pop,SKIP
231,ANH SẼ ĐẾN | OST NHÂN DUYÊN: NGƯỜI YÊU TIỀN KIẾP | TRỊNH THĂNG BÌNH | OFFICIAL MV,Trịnh Thăng Bình Official,anh sẽ đến | ost nhân duyên: người yêu tiền kiếp | trịnh thăng bình||trịnh thăng bình,True,True,MATCH,pop|folk|world|country|nhạc phim|v-pop,SKIP
232,ANH SẼ ỔN THÔI - VƯƠNG ANH TÚ | VIDEO LYRICS | NHẠC BUỒN NHẤT,TPT Music For Life,anh sẽ ổn thôi - vương anh tú||tpt music for life,True,True,MATCH,v-pop,SKIP
233,Anh Thanh Niên,HuyR,anh thanh niên||huyr,True,True,MATCH,pop|v-pop,SKIP
234,Anh Thanh Niên 2 - HuyR x Liên Quân | OFFICIAL MV,HuyR,anh thanh niên 2 - huyr x liên quân||huyr,True,False,NOT_FOUND,,RECHECK
235,Anh Thanh Niên - HuyR | HƯƠNG LY COVER,Nguyễn Hương Ly Official,anh thanh niên - huyr | hương ly cover||nguyễn hương ly,True,True,MISSING_ORIGINAL,electronic|jazz|folk|world|country|contemporary jazz,SKIP
236,Anh Thanh Niên - HuyR | OFFICIAL MV,HuyR,anh thanh niên - huyr||huyr,True,True,MATCH,pop|v-pop,SKIP
237,ANH THÔI NHÂN NHƯỢNG - AN CLOCK (KIỀU CHI COVER),Kiều Chi,anh thôi nhân nhượng - an clock (kiều chi cover)||kiều chi,True,True,MATCH,pop|v-pop,SKIP
238,ANH THÔI NHÂN NHƯỢNG (TD x MrK) - DUNGHOANGPHAM - CHẲNG BUỒN TƯƠNG TƯ LÀM CHI REMIX HOT TIKTOK 2024,Dunghoangpham,anh thôi nhân nhượng (td x mrk) - dunghoangpham - chẳng buồn tương tư làm chi remix hot tiktok 2024||dunghoangpham,True,True,MATCH,dance việt,SKIP
239,Anh Thương Em Em Thương Ai - Đinh Tùng Huy [LYRIC VIDEO] #ATEETA,Hạ Vũ,anh thương em em thương ai - đinh tùng huy [lyric video] #ateeta||hạ vũ,True,False,NOT_FOUND,,RECHECK
240,Anh Thương Em Nhất Mà? (feat. Log & TiB),Lã Thùy Trang - Topic,anh thương em nhất mà? (feat. log & tib)||lã thùy trang,True,True,MISSING_ORIGINAL,pop|folk|world|country|trữ tình|rap việt,SKIP
241,Anh Thương Em Nhất Mà? - Lã. x Log x TiB / OFFICIAL,Chang,anh thương em nhất mà? - lã. x log x tib / official||chang,True,False,NOT_FOUND,,RECHECK
242,ANH THƯƠNG EM NHẤT MÀ (NỮ VERSION) - Lã. x Log x TiB | HƯƠNG LY COVER,Nguyễn Hương Ly Official,anh thương em nhất mà (nữ version) - lã. x log x tib | hương ly cover||nguyễn hương ly,True,True,MISSING_ORIGINAL,electronic|jazz|folk|world|country|contemporary jazz,SKIP
243,Anh Trai Vượt Ngàn Chông Gai (S)TRONG Trọng Hiếu - Rise Up Underdog M/V,Trong Hieu Official,anh trai vượt ngàn chông gai (s)trong trọng hiếu - rise up underdog m/v||trong hieu,True,True,MISSING_ORIGINAL,pop,SKIP
244,Anh Tình Nguyện Với Khúc Hát Lăm Tơi - Việt Hoàn [Official MV],Nhạc Cách Mạng Tiền Chiến,anh tình nguyện với khúc hát lăm tơi - việt hoàn [official mv]||nhạc cách mạng tiền chiến,True,False,NOT_FOUND,,RECHECK
245,ANH TÚ -  Cho con tim một lý do [OFFICIAL MV],DIEN QUAN Comedy / Hài,anh tú - cho con tim một lý do [official mv]||dien quan comedy / hài,True,False,NOT_FOUND,,RECHECK
246,ANH TÚ FT. HIEUTHUHAI – REAL MEN | OFFICIAL MUSIC VIDEO (REALM BAND),Anh Tú Official,anh tú ft. hieuthuhai – real men||anh tú,True,False,NOT_FOUND,,RECHECK
247,ANH TÚ X LYLY - HÀNG XÓM | OFFICIAL MUSIC VIDEO @anhtusinger,LyLy Official,anh tú x lyly - hàng xóm||lyly,True,True,MISSING_ORIGINAL,v-pop,SKIP
248,ANH TỆ | DATKAA x Prod. QT BEATZ | OFFICIAL MUSIC VIDEO,DatKaa Official,anh tệ | datkaa x prod. qt beatz||datkaa,True,False,NOT_FOUND,,RECHECK
249,Anh Từng Cố Gắng (Lofi Ver.) - Nhật Phong x Freak D,Freak D Music,anh từng cố gắng (lofi ver.) - nhật phong x freak d||freak d music,True,True,MISSING_ORIGINAL,pop,SKIP
250,ANH VUI LÀ ĐƯỢC (Official MV) | KIM NY NGỌC  | MV Ca Nhạc Trẻ Hay Nhất,Kim Ny Ngoc Music,anh vui là được (official mv) | kim ny ngọc | mv ca nhạc trẻ hay nhất||kim ny ngoc music,True,False,NOT_FOUND,,RECHECK
251,Anh Và Anh,Vu Cat Tuong,anh và anh||vu cat tuong,True,True,MISSING_ORIGINAL,pop|folk|world|country|trữ tình|v-pop|lgbt,SKIP
252,Anh Vẫn Biết,Various Artists,anh vẫn biết||various artists,True,True,MISSING_ORIGINAL,pop|folk|world|country,SKIP
253,ANH VẪN CỨ LO - JSOL | Official MV,DreamS Entertainment,anh vẫn cứ lo - jsol||dreams entertainment,True,True,MISSING_ORIGINAL,pop,SKIP
254,Anh Vẫn Mơ,Various Artists,anh vẫn mơ||various artists,True,True,MATCH,v-pop,SKIP
255,"ANH VẪN VẬY, EM ĐỔI THAY l TRUNG QUÂN x NGUYỄN ĐÌNH VŨ | Album NGƯỜI ĐANG YÊU | OFFICIAL MUSIC VIDEO",TRUNG QUÂN,"anh vẫn vậy, em đổi thay l trung quân x nguyễn đình vũ | album người đang yêu||trung quân",True,False,NOT_FOUND,,RECHECK
256,Anh Vẫn Yêu Em Như Ngày Đầu Tiên,Cao Thai Son,anh vẫn yêu em như ngày đầu tiên||cao thai son,True,True,MISSING_ORIGINAL,pop,SKIP
257,ANH VẪN YÊU EM NHƯ NGÀY ĐẦU TIÊN - CAO THÁI SƠN | OFFICIAL MUSIC VIDEO,Cao Thái Sơn,anh vẫn yêu em như ngày đầu tiên - cao thái sơn||cao thái sơn,True,True,MISSING_ORIGINAL,pop|folk|world|country|v-pop,SKIP
258,Anh Yêu Em,KHẮC VIỆT,anh yêu em||khắc việt,True,True,MATCH,pop|electronic|dance-pop|v-pop,SKIP
259,ANH YÊU VỘI THẾ - LaLa Trần || OFFICIAL MUSIC VIDEO,LaLa Trần Official,anh yêu vội thế - lala trần||lala trần,True,True,MATCH,pop|v-pop,SKIP
260,Anh Đang Nơi Đâu,Changg,anh đang nơi đâu||changg,True,True,MATCH,pop|v-pop,SKIP
261,Anh Đang Ở Đâu Đấy Anh Official Lyric Video (#ADODDA Lyric) - Hương Giang,Huong Giang Entertainment,anh đang ở đâu đấy anh official lyric video (#adodda lyric) - hương giang||huong giang entertainment,True,False,NOT_FOUND,,RECHECK
262,Anh Đánh Rơi Người Yêu Này - Andiez ft. AMEE | OST #TTVKOBE,Andiez Music,anh đánh rơi người yêu này - andiez ft. amee | ost #ttvkobe||andiez music,True,False,NOT_FOUND,,RECHECK
263,Anh Đã Không Yêu Em Thật Lòng,Le Uyen Nhi,anh đã không yêu em thật lòng||le uyen nhi,True,True,DIFFERENT,afro-pop,SKIP
264,Anh Đã Loop Trong Niềm Đau Này,Tăng Duy Tân,anh đã loop trong niềm đau này||tăng duy tân,True,True,MATCH,pop|v-pop,SKIP
265,"Anh Đã Lạc Vào Remix VER 2 - (Green, Đại Mèo Remix)anh đã lạc vào cả một bầu trời yêu dấu này remix",BD Media Music,"anh đã lạc vào remix ver 2 - (green, đại mèo remix)anh đã lạc vào cả một bầu trời yêu dấu này remix||bd media music",True,True,DIFFERENT,pop,SKIP
266,ANH ĐÃ LỚN HƠN THẾ NHIỀU  - Dick ft. Michelle Ngn  ( Official Music Video ),BẠN CÓ TÀI MÀ,anh đã lớn hơn thế nhiều - dick ft. michelle ngn ( official music video )||bạn có tài mà,True,True,DIFFERENT,pop,SKIP
